,flop,board_type,0b,1b,2b,profit,flop,max_profit
263,"[13, 11, 6]",two-tone,16,11,8,1.2708090599383612,"[13, 11, 6]",1.2708090599383612
264,"[13, 11, 5]",two-tone,16,11,8,1.2983904917883826,"[13, 11, 5]",1.2983904917883826
265,"[13, 11, 4]",two-tone,16,11,8,1.2388904575120885,"[13, 11, 4]",1.2388904575120885
266,"[13, 11, 3]",two-tone,16,11,8,1.2726081254936297,"[13, 11, 3]",1.2726081254936297
267,"[13, 11, 2]",two-tone,16,11,8,1.2764962438334575,"[13, 11, 2]",1.2764962438334575
268,"[13, 11, 11]",two-tone,16,11,8,1.7803836199999998,"[13, 11, 11]",1.7803836199999998
269,"[13, 11, 10]",two-tone,16,11,8,2.803952935220628,"[13, 11, 10]",2.803952935220628
270,"[13, 10, 9]",two-tone,16,11,8,1.7850553285286752,"[13, 10, 9]",1.7850553285286752
271,"[13, 10, 8]",two-tone,16,11,8,1.2833550767622954,"[13, 10, 8]",1.2833550767622954
272,"[13, 10, 7]",two-tone,16,11,8,1.2545980634446692,"[13, 10, 7]",1.2545980634446692
273,"[13, 10, 6]",two-tone,15,10,7,1.2444857733531665,"[13, 10, 6]",1.2444857733531665
274,"[13, 10, 5]",two-tone,16,11,8,1.297013082212366,"[13, 10, 5]",1.297013082212366
275,"[13, 10, 4]",two-tone,16,11,8,1.2346456560778378,"[13, 10, 4]",1.2346456560778378
276,"[13, 10, 3]",two-tone,16,11,8,1.2714494624571984,"[13, 10, 3]",1.2714494624571984
277,"[13, 10, 2]",two-tone,16,11,8,1.2754280729363627,"[13, 10, 2]",1.2754280729363627
278,"[13, 10, 10]",two-tone,16,11,8,1.5276708700824173,"[13, 10, 10]",1.5276708700824173
279,"[12, 9, 9]",two-tone,16,11,8,1.569428687440087,"[12, 9, 9]",1.569428687440087
280,"[12, 9, 8]",two-tone,16,11,8,1.4476490630817245,"[12, 9, 8]",1.4476490630817245
281,"[12, 9, 7]",two-tone,16,11,8,1.1540943496235123,"[12, 9, 7]",1.1540943496235123
282,"[12, 9, 6]",two-tone,16,11,8,1.125437473188406,"[12, 9, 6]",1.125437473188406
283,"[12, 9, 5]",two-tone,4,3,2,1.1663381718589534,"[12, 9, 5]",1.1663381718589534
284,"[12, 9, 4]",two-tone,16,11,8,1.1196521488620923,"[12, 9, 4]",1.1196521488620923
285,"[12, 9, 3]",two-tone,16,11,8,1.1495965643767976,"[12, 9, 3]",1.1495965643767976
286,"[12, 9, 2]",two-tone,16,11,8,1.1510776661785231,"[12, 9, 2]",1.1510776661785231
287,"[12, 8, 8]",two-tone,16,11,8,1.508434115099882,"[12, 8, 8]",1.508434115099882
288,"[12, 8, 7]",two-tone,16,11,8,1.3466019986917843,"[12, 8, 7]",1.3466019986917843
289,"[12, 8, 6]",two-tone,16,11,8,1.2174478931693993,"[12, 8, 6]",1.2174478931693993
290,"[12, 8, 5]",two-tone,16,11,8,1.2451476714310168,"[12, 8, 5]",1.2451476714310168
291,"[12, 8, 4]",two-tone,16,11,8,1.1943473783391003,"[12, 8, 4]",1.1943473783391003
292,"[12, 8, 3]",two-tone,16,11,8,1.2394739288602945,"[12, 8, 3]",1.2394739288602945
293,"[12, 8, 2]",two-tone,16,11,8,1.2389982278492648,"[12, 8, 2]",1.2389982278492648
294,"[12, 7, 7]",two-tone,16,11,8,1.5187889869893147,"[12, 7, 7]",1.5187889869893147
295,"[12, 7, 6]",two-tone,16,11,8,1.4125794938390661,"[12, 7, 6]",1.4125794938390661
296,"[12, 7, 5]",two-tone,16,11,8,1.341316944785146,"[12, 7, 5]",1.341316944785146
297,"[12, 7, 4]",two-tone,16,11,8,1.2883348312927498,"[12, 7, 4]",1.2883348312927498
298,"[12, 7, 3]",two-tone,16,11,8,1.3228538802066776,"[12, 7, 3]",1.3228538802066776
299,"[12, 7, 2]",two-tone,16,11,8,1.3406468185782419,"[12, 7, 2]",1.3406468185782419
300,"[12, 6, 6]",two-tone,16,11,8,1.4335140288189692,"[12, 6, 6]",1.4335140288189692
301,"[12, 6, 5]",two-tone,16,11,8,1.4045832076748348,"[12, 6, 5]",1.4045832076748348
302,"[12, 6, 4]",two-tone,16,11,8,1.3483907573880511,"[12, 6, 4]",1.3483907573880511
303,"[12, 6, 3]",two-tone,16,11,8,1.3623192652961478,"[12, 6, 3]",1.3623192652961478
304,"[12, 6, 2]",two-tone,16,11,8,1.3648909038835952,"[12, 6, 2]",1.3648909038835952
305,"[12, 5, 5]",two-tone,16,11,8,1.471387355810008,"[12, 5, 5]",1.471387355810008
306,"[12, 5, 4]",two-tone,16,11,8,1.5012979383089136,"[12, 5, 4]",1.5012979383089136
307,"[12, 5, 3]",two-tone,16,11,8,1.5265737528887673,"[12, 5, 3]",1.5265737528887673
308,"[12, 5, 2]",two-tone,16,11,8,1.5284483768624948,"[12, 5, 2]",1.5284483768624948
309,"[12, 4, 4]",two-tone,16,11,8,1.4407451407335068,"[12, 4, 4]",1.4407451407335068
310,"[12, 4, 3]",two-tone,16,11,8,1.4683593513686786,"[12, 4, 3]",1.4683593513686786
311,"[12, 4, 2]",two-tone,16,11,8,1.463777845267772,"[12, 4, 2]",1.463777845267772
312,"[12, 3, 3]",two-tone,16,11,8,1.5047403572916669,"[12, 3, 3]",1.5047403572916669
313,"[12, 3, 2]",two-tone,16,11,8,1.4766825764080322,"[12, 3, 2]",1.4766825764080322
314,"[12, 2, 2]",two-tone,16,11,8,1.5053550040021932,"[12, 2, 2]",1.5053550040021932
315,"[12, 12, 9]",two-tone,16,11,8,1.4290767083104114,"[12, 12, 9]",1.4290767083104114
316,"[12, 12, 8]",two-tone,16,11,8,1.4888696442686775,"[12, 12, 8]",1.4888696442686775
317,"[12, 12, 7]",two-tone,16,11,8,1.3731296176875238,"[12, 12, 7]",1.3731296176875238
318,"[12, 12, 6]",two-tone,16,11,8,1.3254195608639605,"[12, 12, 6]",1.3254195608639605
319,"[12, 12, 5]",two-tone,16,11,8,1.34135820387091,"[12, 12, 5]",1.34135820387091
320,"[12, 12, 4]",two-tone,16,11,8,1.2415173326975126,"[12, 12, 4]",1.2415173326975126
321,"[12, 12, 3]",two-tone,16,11,8,1.2660243389080927,"[12, 12, 3]",1.2660243389080927
322,"[12, 12, 2]",two-tone,16,11,8,1.2650720211708029,"[12, 12, 2]",1.2650720211708029
323,"[12, 12, 11]",two-tone,16,11,8,1.8181919721702269,"[12, 12, 11]",1.8181919721702269
324,"[12, 12, 10]",two-tone,16,11,8,1.6951258422252675,"[12, 12, 10]",1.6951258422252675
325,"[12, 11, 9]",two-tone,16,11,8,1.818716267448346,"[12, 11, 9]",1.818716267448346
326,"[12, 11, 8]",two-tone,16,11,8,1.5474635170616635,"[12, 11, 8]",1.5474635170616635
327,"[12, 11, 7]",two-tone,16,11,8,1.3568391981603969,"[12, 11, 7]",1.3568391981603969
328,"[12, 11, 6]",two-tone,15,10,7,1.334921895413127,"[12, 11, 6]",1.334921895413127
329,"[12, 11, 5]",two-tone,16,11,8,1.3605539767120205,"[12, 11, 5]",1.3605539767120205
330,"[12, 11, 4]",two-tone,16,11,8,1.2901939223222558,"[12, 11, 4]",1.2901939223222558
331,"[12, 11, 3]",two-tone,16,11,8,1.3259398911098903,"[12, 11, 3]",1.3259398911098903
332,"[12, 11, 2]",two-tone,16,11,8,1.328652717323077,"[12, 11, 2]",1.328652717323077
333,"[12, 11, 11]",two-tone,16,11,8,1.8803514989539745,"[12, 11, 11]",1.8803514989539745
334,"[12, 11, 10]",two-tone,16,11,8,2.8180568306686267,"[12, 11, 10]",2.8180568306686267
335,"[12, 10, 9]",two-tone,15,10,7,1.8194938137038872,"[12, 10, 9]",1.8194938137038872
336,"[12, 10, 8]",two-tone,16,11,8,1.5217326223801422,"[12, 10, 8]",1.5217326223801422
337,"[12, 10, 7]",two-tone,16,11,8,1.3286973365040649,"[12, 10, 7]",1.3286973365040649
338,"[12, 10, 6]",two-tone,15,10,7,1.2950446848874817,"[12, 10, 6]",1.2950446848874817
339,"[12, 10, 5]",two-tone,16,11,8,1.3464023273661825,"[12, 10, 5]",1.3464023273661825
340,"[12, 10, 4]",two-tone,16,11,8,1.2753163087919248,"[12, 10, 4]",1.2753163087919248
341,"[12, 10, 3]",two-tone,16,11,8,1.3075688599329736,"[12, 10, 3]",1.3075688599329736
342,"[12, 10, 2]",two-tone,16,11,8,1.3088609305881085,"[12, 10, 2]",1.3088609305881085
343,"[12, 10, 10]",two-tone,16,11,8,1.57960163720171,"[12, 10, 10]",1.57960163720171
344,"[11, 9, 9]",two-tone,16,11,8,1.47028861076976,"[11, 9, 9]",1.47028861076976
345,"[11, 9, 8]",two-tone,15,10,7,1.4307422068662552,"[11, 9, 8]",1.4307422068662552
346,"[11, 9, 7]",two-tone,16,11,8,1.2469134554026409,"[11, 9, 7]",1.2469134554026409
347,"[11, 9, 6]",two-tone,15,10,7,1.0264334447913956,"[11, 9, 6]",1.0264334447913956
348,"[11, 9, 5]",two-tone,10,7,5,1.06080628770006,"[11, 9, 5]",1.06080628770006
349,"[11, 9, 4]",two-tone,16,11,8,1.0125167567474047,"[11, 9, 4]",1.0125167567474047
350,"[11, 9, 3]",two-tone,16,11,8,1.0464888720128682,"[11, 9, 3]",1.0464888720128682
351,"[11, 9, 2]",two-tone,16,11,8,1.0455840611787688,"[11, 9, 2]",1.0455840611787688
352,"[11, 8, 8]",two-tone,16,11,8,1.3852150746158394,"[11, 8, 8]",1.3852150746158394
353,"[11, 8, 7]",two-tone,16,11,8,1.340106961851729,"[11, 8, 7]",1.340106961851729
354,"[11, 8, 6]",two-tone,16,11,8,1.090025944524054,"[11, 8, 6]",1.090025944524054
355,"[11, 8, 5]",two-tone,16,11,8,1.1089028333410835,"[11, 8, 5]",1.1089028333410835
356,"[11, 8, 4]",two-tone,16,11,8,1.0594418544177375,"[11, 8, 4]",1.0594418544177375
357,"[11, 8, 3]",two-tone,16,11,8,1.1091680307884422,"[11, 8, 3]",1.1091680307884422
358,"[11, 8, 2]",two-tone,16,11,8,1.1068205260784314,"[11, 8, 2]",1.1068205260784314
359,"[11, 7, 7]",two-tone,16,11,8,1.4189276061284046,"[11, 7, 7]",1.4189276061284046
360,"[11, 7, 6]",two-tone,16,11,8,1.2981241863601731,"[11, 7, 6]",1.2981241863601731
361,"[11, 7, 5]",two-tone,16,11,8,1.2293732812499998,"[11, 7, 5]",1.2293732812499998
362,"[11, 7, 4]",two-tone,16,11,8,1.1774167394429658,"[11, 7, 4]",1.1774167394429658
363,"[11, 7, 3]",two-tone,16,11,8,1.2117006621787028,"[11, 7, 3]",1.2117006621787028
364,"[11, 7, 2]",two-tone,16,11,8,1.2271250223990209,"[11, 7, 2]",1.2271250223990209
365,"[11, 6, 6]",two-tone,16,11,8,1.3537226534302684,"[11, 6, 6]",1.3537226534302684
366,"[11, 6, 5]",two-tone,16,11,8,1.3180480844020117,"[11, 6, 5]",1.3180480844020117
367,"[11, 6, 4]",two-tone,16,11,8,1.2632621720160129,"[11, 6, 4]",1.2632621720160129
368,"[11, 6, 3]",two-tone,16,11,8,1.2784582266528677,"[11, 6, 3]",1.2784582266528677
369,"[11, 6, 2]",two-tone,16,11,8,1.28120210754292,"[11, 6, 2]",1.28120210754292
370,"[11, 5, 5]",two-tone,16,11,8,1.385087623186063,"[11, 5, 5]",1.385087623186063
371,"[11, 5, 4]",two-tone,16,11,8,1.417039279327542,"[11, 5, 4]",1.417039279327542
372,"[11, 5, 3]",two-tone,16,11,8,1.4380185387019233,"[11, 5, 3]",1.4380185387019233
373,"[11, 5, 2]",two-tone,16,11,8,1.4461625632211539,"[11, 5, 2]",1.4461625632211539
374,"[11, 4, 4]",two-tone,16,11,8,1.3520651353027202,"[11, 4, 4]",1.3520651353027202
375,"[11, 4, 3]",two-tone,16,11,8,1.3876278150898909,"[11, 4, 3]",1.3876278150898909
376,"[11, 4, 2]",two-tone,16,11,8,1.3799528528146188,"[11, 4, 2]",1.3799528528146188
377,"[11, 3, 3]",two-tone,16,11,8,1.4217501496855347,"[11, 3, 3]",1.4217501496855347
378,"[11, 3, 2]",two-tone,16,11,8,1.3985964170679197,"[11, 3, 2]",1.3985964170679197
379,"[11, 2, 2]",two-tone,16,11,8,1.4202792875858732,"[11, 2, 2]",1.4202792875858732
380,"[11, 11, 9]",two-tone,16,11,8,1.164176559731938,"[11, 11, 9]",1.164176559731938
381,"[11, 11, 8]",two-tone,16,11,8,1.2042164062665186,"[11, 11, 8]",1.2042164062665186
382,"[11, 11, 7]",two-tone,16,11,8,1.1183441394450755,"[11, 11, 7]",1.1183441394450755
383,"[11, 11, 6]",two-tone,16,11,8,1.0859774033368712,"[11, 11, 6]",1.0859774033368712
384,"[11, 11, 5]",two-tone,16,11,8,1.1021108980551857,"[11, 11, 5]",1.1021108980551857
385,"[11, 11, 4]",two-tone,16,11,8,1.0039247550112942,"[11, 11, 4]",1.0039247550112942
386,"[11, 11, 3]",two-tone,16,11,8,1.031797209699597,"[11, 11, 3]",1.031797209699597
387,"[11, 11, 2]",two-tone,16,11,8,1.0309217557254549,"[11, 11, 2]",1.0309217557254549
388,"[11, 11, 10]",two-tone,16,11,8,1.484114599423469,"[11, 11, 10]",1.484114599423469
389,"[11, 10, 9]",two-tone,16,11,8,1.885382797428734,"[11, 10, 9]",1.885382797428734
390,"[11, 10, 8]",two-tone,16,11,8,1.429248557913929,"[11, 10, 8]",1.429248557913929
391,"[11, 10, 7]",two-tone,15,10,7,1.4227338857354932,"[11, 10, 7]",1.4227338857354932
392,"[11, 10, 6]",two-tone,16,11,8,1.2216590837877106,"[11, 10, 6]",1.2216590837877106
393,"[11, 10, 5]",two-tone,8,6,4,1.2752799389342382,"[11, 10, 5]",1.2752799389342382
394,"[11, 10, 4]",two-tone,16,11,8,1.2006614196808512,"[11, 10, 4]",1.2006614196808512
395,"[11, 10, 3]",two-tone,16,11,8,1.231908081222764,"[11, 10, 3]",1.231908081222764
396,"[11, 10, 2]",two-tone,16,11,8,1.2358654041143302,"[11, 10, 2]",1.2358654041143302
397,"[11, 10, 10]",two-tone,16,11,8,1.541840574408358,"[11, 10, 10]",1.541840574408358
398,"[10, 9, 9]",two-tone,15,10,7,1.4863162696130725,"[10, 9, 9]",1.4863162696130725
399,"[10, 9, 8]",two-tone,15,10,7,1.3820820253592718,"[10, 9, 8]",1.3820820253592718
400,"[10, 9, 7]",two-tone,15,10,7,1.2182821463190041,"[10, 9, 7]",1.2182821463190041
401,"[10, 9, 6]",two-tone,15,10,7,1.2514978916666668,"[10, 9, 6]",1.2514978916666668
402,"[10, 9, 5]",two-tone,15,10,7,1.0769363828624363,"[10, 9, 5]",1.0769363828624363
403,"[10, 9, 4]",two-tone,10,7,5,1.0232359935995874,"[10, 9, 4]",1.0232359935995874
404,"[10, 9, 3]",two-tone,4,3,2,1.0558757795723688,"[10, 9, 3]",1.0558757795723688
405,"[10, 9, 2]",two-tone,16,11,8,1.0596796126356909,"[10, 9, 2]",1.0596796126356909
406,"[10, 8, 8]",two-tone,16,11,8,1.3949020687899938,"[10, 8, 8]",1.3949020687899938
407,"[10, 8, 7]",two-tone,16,11,8,1.4373700494548982,"[10, 8, 7]",1.4373700494548982
408,"[10, 8, 6]",two-tone,16,11,8,1.3226663136662906,"[10, 8, 6]",1.3226663136662906
409,"[10, 8, 5]",two-tone,16,11,8,1.1178640557437074,"[10, 8, 5]",1.1178640557437074
410,"[10, 8, 4]",two-tone,16,11,8,1.0553887548009062,"[10, 8, 4]",1.0553887548009062
411,"[10, 8, 3]",two-tone,16,11,8,1.1031891133333336,"[10, 8, 3]",1.1031891133333336
412,"[10, 8, 2]",two-tone,16,11,8,1.101514286982627,"[10, 8, 2]",1.101514286982627
413,"[10, 7, 7]",two-tone,16,11,8,1.4222626724967915,"[10, 7, 7]",1.4222626724967915
414,"[10, 7, 6]",two-tone,16,11,8,1.4589026158421503,"[10, 7, 6]",1.4589026158421503
415,"[10, 7, 5]",two-tone,16,11,8,1.2467769236019737,"[10, 7, 5]",1.2467769236019737
416,"[10, 7, 4]",two-tone,16,11,8,1.176342337019415,"[10, 7, 4]",1.176342337019415
417,"[10, 7, 3]",two-tone,16,11,8,1.215015824858417,"[10, 7, 3]",1.215015824858417
418,"[10, 7, 2]",two-tone,16,11,8,1.2260909115556096,"[10, 7, 2]",1.2260909115556096
419,"[10, 6, 6]",two-tone,16,11,8,1.3764497557004896,"[10, 6, 6]",1.3764497557004896
420,"[10, 6, 5]",two-tone,16,11,8,1.3371630011248363,"[10, 6, 5]",1.3371630011248363
421,"[10, 6, 4]",two-tone,16,11,8,1.26980918279915,"[10, 6, 4]",1.26980918279915
422,"[10, 6, 3]",two-tone,16,11,8,1.2904353771277872,"[10, 6, 3]",1.2904353771277872
423,"[10, 6, 2]",two-tone,16,11,8,1.2900365644929273,"[10, 6, 2]",1.2900365644929273
424,"[10, 5, 5]",two-tone,16,11,8,1.4293853024403185,"[10, 5, 5]",1.4293853024403185
425,"[10, 5, 4]",two-tone,16,11,8,1.4608573662775963,"[10, 5, 4]",1.4608573662775963
426,"[10, 5, 3]",two-tone,16,11,8,1.4811166190729783,"[10, 5, 3]",1.4811166190729783
427,"[10, 5, 2]",two-tone,16,11,8,1.483935923846154,"[10, 5, 2]",1.483935923846154
428,"[10, 4, 4]",two-tone,16,11,8,1.386886240230249,"[10, 4, 4]",1.386886240230249
429,"[10, 4, 3]",two-tone,16,11,8,1.4206693143358884,"[10, 4, 3]",1.4206693143358884
430,"[10, 4, 2]",two-tone,16,11,8,1.4165618317369095,"[10, 4, 2]",1.4165618317369095
431,"[10, 3, 3]",two-tone,16,11,8,1.4484997697903563,"[10, 3, 3]",1.4484997697903563
432,"[10, 3, 2]",two-tone,16,11,8,1.4341335362595422,"[10, 3, 2]",1.4341335362595422
433,"[10, 2, 2]",two-tone,16,11,8,1.4479391335429768,"[10, 2, 2]",1.4479391335429768
434,"[10, 10, 9]",two-tone,15,10,7,1.072726590569896,"[10, 10, 9]",1.072726590569896
435,"[10, 10, 8]",two-tone,16,11,8,1.0880293662392568,"[10, 10, 8]",1.0880293662392568
436,"[10, 10, 7]",two-tone,16,11,8,1.0091728855996058,"[10, 10, 7]",1.0091728855996058
437,"[10, 10, 6]",two-tone,16,11,8,0.9975876907906448,"[10, 10, 6]",0.9975876907906448
438,"[10, 10, 5]",two-tone,16,11,8,1.0342136839721063,"[10, 10, 5]",1.0342136839721063
439,"[10, 10, 4]",two-tone,16,11,8,0.9386384402648428,"[10, 10, 4]",0.9386384402648428
440,"[10, 10, 3]",two-tone,16,11,8,0.9666485102330916,"[10, 10, 3]",0.9666485102330916
441,"[10, 10, 2]",two-tone,16,11,8,0.9669648831785936,"[10, 10, 2]",0.9669648831785936
