,flop,board_type,0b,1b,2b,profit,flop,max_profit
142,"[14, 4, 4]",two-tone,16,11,8,3.0418713404255326,"[14, 4, 4]",3.0418713404255326
143,"[14, 4, 3]",two-tone,16,11,8,3.001101823275862,"[14, 4, 3]",3.001101823275862
144,"[14, 4, 2]",two-tone,16,11,8,2.936001745689655,"[14, 4, 2]",2.936001745689655
145,"[14, 3, 3]",two-tone,16,11,8,2.968348093617021,"[14, 3, 3]",2.968348093617021
146,"[14, 3, 2]",two-tone,16,11,8,2.9355915215517245,"[14, 3, 2]",2.9355915215517245
147,"[14, 2, 2]",two-tone,16,11,8,2.8924006808510634,"[14, 2, 2]",2.8924006808510634
148,"[14, 14, 9]",two-tone,16,11,8,2.9997774747718737,"[14, 14, 9]",2.9997774747718737
149,"[14, 14, 8]",two-tone,16,11,8,3.0485267739965063,"[14, 14, 8]",3.0485267739965063
150,"[14, 14, 7]",two-tone,16,11,8,2.9270947656763213,"[14, 14, 7]",2.9270947656763213
151,"[14, 14, 6]",two-tone,16,11,8,2.784806698542126,"[14, 14, 6]",2.784806698542126
152,"[14, 14, 5]",two-tone,16,11,8,2.9071151012145746,"[14, 14, 5]",2.9071151012145746
153,"[14, 14, 4]",two-tone,16,11,8,2.920985967741936,"[14, 14, 4]",2.920985967741936
154,"[14, 14, 3]",two-tone,16,11,8,2.8240489516129035,"[14, 14, 3]",2.8240489516129035
155,"[14, 14, 2]",two-tone,16,11,8,2.7276939112903227,"[14, 14, 2]",2.7276939112903227
156,"[14, 14, 13]",two-tone,16,11,8,3.458811764705882,"[14, 14, 13]",3.458811764705882
157,"[14, 14, 12]",two-tone,16,11,8,3.4427509203539817,"[14, 14, 12]",3.4427509203539817
158,"[14, 14, 11]",two-tone,16,11,8,3.2971891415929204,"[14, 14, 11]",3.2971891415929204
159,"[14, 14, 10]",two-tone,16,11,8,3.2734058043575733,"[14, 14, 10]",3.2734058043575733
160,"[14, 13, 9]",two-tone,16,11,8,2.789975996774461,"[14, 13, 9]",2.789975996774461
161,"[14, 13, 8]",two-tone,16,11,8,2.8748657837833975,"[14, 13, 8]",2.8748657837833975
162,"[14, 13, 7]",two-tone,16,11,8,2.7813860392319385,"[14, 13, 7]",2.7813860392319385
163,"[14, 13, 6]",two-tone,16,11,8,2.684828312968345,"[14, 13, 6]",2.684828312968345
164,"[14, 13, 5]",two-tone,16,11,8,3.1194267826086963,"[14, 13, 5]",3.1194267826086963
