,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
177,"[14, 13, 13]",rainbow,16,11,8,7.926226035443393,14,"[14, 13, 13]",7.926226035443393
178,"[14, 13, 12]",rainbow,16,11,8,7.501686303302832,14,"[14, 13, 12]",7.501686303302832
179,"[14, 13, 11]",rainbow,16,11,8,7.644887204948798,14,"[14, 13, 11]",7.644887204948798
180,"[14, 13, 10]",rainbow,16,11,8,12.046128239578225,14,"[14, 13, 10]",12.046128239578225
181,"[14, 12, 9]",rainbow,16,11,8,5.101451917198156,14,"[14, 12, 9]",5.101451917198156
182,"[14, 12, 8]",rainbow,16,11,8,6.300794817798103,14,"[14, 12, 8]",6.300794817798103
183,"[14, 12, 7]",rainbow,16,11,8,5.821766681864932,14,"[14, 12, 7]",5.821766681864932
184,"[14, 12, 6]",rainbow,16,11,8,6.2542342959776525,14,"[14, 12, 6]",6.2542342959776525
185,"[14, 12, 5]",rainbow,16,11,8,6.078178958542756,14,"[14, 12, 5]",6.078178958542756
186,"[14, 12, 4]",rainbow,16,11,8,6.685563766934197,14,"[14, 12, 4]",6.685563766934197
187,"[14, 12, 3]",rainbow,16,11,8,7.083183178940513,14,"[14, 12, 3]",7.083183178940513
188,"[14, 12, 2]",rainbow,16,11,8,6.827927792544887,14,"[14, 12, 2]",6.827927792544887
189,"[14, 12, 12]",rainbow,16,11,8,8.346981410810809,14,"[14, 12, 12]",8.346981410810809
190,"[14, 12, 11]",rainbow,16,11,8,7.9458427101562465,14,"[14, 12, 11]",7.9458427101562465
191,"[14, 12, 10]",rainbow,16,11,8,12.042934097243586,14,"[14, 12, 10]",12.042934097243586
192,"[14, 11, 9]",rainbow,16,11,8,5.112554924691917,14,"[14, 11, 9]",5.112554924691917
193,"[14, 11, 8]",rainbow,16,11,8,5.908550945720164,14,"[14, 11, 8]",5.908550945720164
194,"[14, 11, 7]",rainbow,16,11,8,5.9356564920254895,14,"[14, 11, 7]",5.9356564920254895
195,"[14, 11, 6]",rainbow,16,11,8,6.344306219999997,14,"[14, 11, 6]",6.344306219999997
196,"[14, 11, 5]",rainbow,16,11,8,6.163848104391612,14,"[14, 11, 5]",6.163848104391612
197,"[14, 11, 4]",rainbow,16,11,8,6.750835618716396,14,"[14, 11, 4]",6.750835618716396
198,"[14, 11, 3]",rainbow,16,11,8,7.146385964259847,14,"[14, 11, 3]",7.146385964259847
199,"[14, 11, 2]",rainbow,16,11,8,6.890219415679172,14,"[14, 11, 2]",6.890219415679172
200,"[14, 11, 11]",rainbow,16,11,8,7.139633053079893,14,"[14, 11, 11]",7.139633053079893
201,"[14, 11, 10]",rainbow,16,11,8,12.223865402848176,14,"[14, 11, 10]",12.223865402848176
202,"[14, 10, 9]",rainbow,16,11,8,7.028094336786269,14,"[14, 10, 9]",7.028094336786269
203,"[14, 10, 8]",rainbow,16,11,8,8.199969881833336,14,"[14, 10, 8]",8.199969881833336
204,"[14, 10, 7]",rainbow,16,11,8,7.621352679368816,14,"[14, 10, 7]",7.621352679368816
205,"[14, 10, 6]",rainbow,16,11,8,8.076711429258745,14,"[14, 10, 6]",8.076711429258745
206,"[14, 10, 5]",rainbow,16,11,8,7.803205065045834,14,"[14, 10, 5]",7.803205065045834
207,"[14, 10, 4]",rainbow,16,11,8,8.221977054020616,14,"[14, 10, 4]",8.221977054020616
208,"[14, 10, 3]",rainbow,16,11,8,8.51723392974359,14,"[14, 10, 3]",8.51723392974359
209,"[14, 10, 2]",rainbow,16,11,8,8.243437688383835,14,"[14, 10, 2]",8.243437688383835
210,"[14, 10, 10]",rainbow,16,11,8,7.899486357256943,14,"[14, 10, 10]",7.899486357256943
211,"[13, 9, 9]",rainbow,16,11,8,4.764181226776742,13,"[13, 9, 9]",4.764181226776742
212,"[13, 9, 8]",rainbow,16,11,8,5.664800006120482,13,"[13, 9, 8]",5.664800006120482
213,"[13, 9, 7]",rainbow,16,11,8,5.7049639808339805,13,"[13, 9, 7]",5.7049639808339805
214,"[13, 9, 6]",rainbow,16,11,8,5.599977043903189,13,"[13, 9, 6]",5.599977043903189
215,"[13, 9, 5]",rainbow,16,11,8,5.854484675167512,13,"[13, 9, 5]",5.854484675167512
216,"[13, 9, 4]",rainbow,16,11,8,6.3456151483084575,13,"[13, 9, 4]",6.3456151483084575
217,"[13, 9, 3]",rainbow,16,11,8,6.5747947387425745,13,"[13, 9, 3]",6.5747947387425745
218,"[13, 9, 2]",rainbow,16,11,8,6.4394975943804855,13,"[13, 9, 2]",6.4394975943804855
219,"[13, 8, 8]",rainbow,16,11,8,5.054684608047592,13,"[13, 8, 8]",5.054684608047592
220,"[13, 8, 7]",rainbow,16,11,8,6.078682232795415,13,"[13, 8, 7]",6.078682232795415
221,"[13, 8, 6]",rainbow,16,11,8,5.962979361506151,13,"[13, 8, 6]",5.962979361506151
222,"[13, 8, 5]",rainbow,16,11,8,6.1474878881402075,13,"[13, 8, 5]",6.1474878881402075
223,"[13, 8, 4]",rainbow,16,11,8,6.627151940545526,13,"[13, 8, 4]",6.627151940545526
224,"[13, 8, 3]",rainbow,16,11,8,6.893012601823231,13,"[13, 8, 3]",6.893012601823231
225,"[13, 8, 2]",rainbow,16,11,8,6.739129744347391,13,"[13, 8, 2]",6.739129744347391
226,"[13, 7, 7]",rainbow,16,11,8,5.083056985981855,13,"[13, 7, 7]",5.083056985981855
227,"[13, 7, 6]",rainbow,16,11,8,6.157895510323898,13,"[13, 7, 6]",6.157895510323898
228,"[13, 7, 5]",rainbow,16,11,8,6.0296438480394094,13,"[13, 7, 5]",6.0296438480394094
229,"[13, 7, 4]",rainbow,16,11,8,6.482292872549022,13,"[13, 7, 4]",6.482292872549022
230,"[13, 7, 3]",rainbow,16,11,8,6.723104794905683,13,"[13, 7, 3]",6.723104794905683
231,"[13, 7, 2]",rainbow,16,11,8,6.582480455084788,13,"[13, 7, 2]",6.582480455084788
232,"[13, 6, 6]",rainbow,16,11,8,5.210452185068632,13,"[13, 6, 6]",5.210452185068632
233,"[13, 6, 5]",rainbow,16,11,8,6.51750998516974,13,"[13, 6, 5]",6.51750998516974
234,"[13, 6, 4]",rainbow,16,11,8,6.536279042754662,13,"[13, 6, 4]",6.536279042754662
235,"[13, 6, 3]",rainbow,16,11,8,6.779434798722159,13,"[13, 6, 3]",6.779434798722159
236,"[13, 6, 2]",rainbow,16,11,8,6.663089563502675,13,"[13, 6, 2]",6.663089563502675
237,"[13, 5, 5]",rainbow,16,11,8,4.952229630168857,13,"[13, 5, 5]",4.952229630168857
238,"[13, 5, 4]",rainbow,16,11,8,6.919065872697135,13,"[13, 5, 4]",6.919065872697135
239,"[13, 5, 3]",rainbow,16,11,8,6.759921098409332,13,"[13, 5, 3]",6.759921098409332
240,"[13, 5, 2]",rainbow,16,11,8,6.664946640557492,13,"[13, 5, 2]",6.664946640557492
241,"[13, 4, 4]",rainbow,16,11,8,5.014590275082417,13,"[13, 4, 4]",5.014590275082417
242,"[13, 4, 3]",rainbow,16,11,8,7.002275504599668,13,"[13, 4, 3]",7.002275504599668
243,"[13, 4, 2]",rainbow,16,11,8,6.8914866316305154,13,"[13, 4, 2]",6.8914866316305154
244,"[13, 3, 3]",rainbow,16,11,8,4.906653523222062,13,"[13, 3, 3]",4.906653523222062
245,"[13, 3, 2]",rainbow,16,11,8,6.966960911025943,13,"[13, 3, 2]",6.966960911025943
246,"[13, 2, 2]",rainbow,16,11,8,4.636330006064401,13,"[13, 2, 2]",4.636330006064401
247,"[13, 13, 9]",rainbow,16,11,8,4.7099367119305855,13,"[13, 13, 9]",4.7099367119305855
248,"[13, 13, 8]",rainbow,16,11,8,4.929967557620513,13,"[13, 13, 8]",4.929967557620513
249,"[13, 13, 7]",rainbow,16,11,8,4.762039399364647,13,"[13, 13, 7]",4.762039399364647
250,"[13, 13, 6]",rainbow,16,11,8,4.8775176256009125,13,"[13, 13, 6]",4.8775176256009125
251,"[13, 13, 5]",rainbow,16,11,8,4.5715465439932315,13,"[13, 13, 5]",4.5715465439932315
252,"[13, 13, 4]",rainbow,16,11,8,4.741423918883953,13,"[13, 13, 4]",4.741423918883953
