,flop,board_type,0b,1b,2b,profit,flop,max_profit
130,"[13, 13, 5]",two-tone,1,0,0,1.2158577498325371,"[13, 13, 5]",1.2158577498325371
131,"[13, 13, 4]",two-tone,1,0,0,1.1609794868712202,"[13, 13, 4]",1.1609794868712202
132,"[13, 13, 3]",two-tone,1,0,0,1.1333467502013257,"[13, 13, 3]",1.1333467502013257
133,"[13, 13, 2]",two-tone,1,0,0,1.1171173741424751,"[13, 13, 2]",1.1171173741424751
134,"[13, 13, 12]",two-tone,10,6,4,2.299892775256099,"[13, 13, 12]",2.299892775256099
135,"[13, 13, 11]",two-tone,10,6,4,2.4663388169971148,"[13, 13, 11]",2.4663388169971148
136,"[13, 13, 10]",two-tone,2,1,0,1.8854051505841607,"[13, 13, 10]",1.8854051505841607
137,"[13, 12, 9]",two-tone,3,2,2,2.0373120296204568,"[13, 12, 9]",2.0373120296204568
138,"[13, 12, 8]",two-tone,2,2,2,1.4143807196180551,"[13, 12, 8]",1.4143807196180551
139,"[13, 12, 7]",two-tone,2,2,2,1.4120865523510964,"[13, 12, 7]",1.4120865523510964
140,"[13, 12, 6]",two-tone,2,2,2,1.392814519874852,"[13, 12, 6]",1.392814519874852
141,"[13, 12, 5]",two-tone,2,2,2,1.360113017787773,"[13, 12, 5]",1.360113017787773
142,"[13, 12, 4]",two-tone,2,2,2,1.3722313756726563,"[13, 12, 4]",1.3722313756726563
143,"[13, 12, 3]",two-tone,2,2,2,1.3923259431317982,"[13, 12, 3]",1.3923259431317982
144,"[13, 12, 2]",two-tone,2,2,2,1.3959591882620788,"[13, 12, 2]",1.3959591882620788
145,"[13, 12, 12]",two-tone,10,6,4,2.4541491622223464,"[13, 12, 12]",2.4541491622223464
146,"[13, 12, 11]",two-tone,1,1,1,2.5931454848056523,"[13, 12, 11]",2.5931454848056523
147,"[13, 12, 10]",two-tone,1,1,1,3.168150838858017,"[13, 12, 10]",3.168150838858017
148,"[13, 11, 9]",two-tone,1,1,1,1.7536666208967644,"[13, 11, 9]",1.7536666208967644
149,"[13, 11, 8]",two-tone,2,2,2,1.6386487888888883,"[13, 11, 8]",1.6386487888888883
150,"[13, 11, 7]",two-tone,2,2,2,1.9334692819351516,"[13, 11, 7]",1.9334692819351516
151,"[13, 11, 6]",two-tone,2,2,2,1.7621226864766515,"[13, 11, 6]",1.7621226864766515
152,"[13, 11, 5]",two-tone,2,2,2,1.7247657551369855,"[13, 11, 5]",1.7247657551369855
153,"[13, 11, 4]",two-tone,2,2,2,1.733489117046818,"[13, 11, 4]",1.733489117046818
154,"[13, 11, 3]",two-tone,2,2,2,1.7541523224327014,"[13, 11, 3]",1.7541523224327014
155,"[13, 11, 2]",two-tone,2,2,2,1.7589992097706877,"[13, 11, 2]",1.7589992097706877
156,"[13, 11, 11]",two-tone,10,6,4,2.6128319643362774,"[13, 11, 11]",2.6128319643362774
157,"[13, 11, 10]",two-tone,1,1,1,3.273515353349381,"[13, 11, 10]",3.273515353349381
158,"[13, 10, 9]",two-tone,1,1,1,2.183440092328285,"[13, 10, 9]",2.183440092328285
159,"[13, 10, 8]",two-tone,2,2,2,1.3149458492063484,"[13, 10, 8]",1.3149458492063484
160,"[13, 10, 7]",two-tone,2,2,2,1.533148095172413,"[13, 10, 7]",1.533148095172413
161,"[13, 10, 6]",two-tone,2,2,2,1.9942126991565123,"[13, 10, 6]",1.9942126991565123
162,"[13, 10, 5]",two-tone,2,2,2,1.3168062652552917,"[13, 10, 5]",1.3168062652552917
163,"[13, 10, 4]",two-tone,2,2,2,1.342989219542362,"[13, 10, 4]",1.342989219542362
164,"[13, 10, 3]",two-tone,2,2,2,1.3780869436055465,"[13, 10, 3]",1.3780869436055465
165,"[13, 10, 2]",two-tone,2,2,2,1.3962424872110932,"[13, 10, 2]",1.3962424872110932
166,"[13, 10, 10]",two-tone,3,1,0,1.8205820382145812,"[13, 10, 10]",1.8205820382145812
167,"[12, 9, 9]",two-tone,3,2,2,1.4488522350429172,"[12, 9, 9]",1.4488522350429172
168,"[12, 9, 8]",two-tone,1,1,1,1.3097888269738116,"[12, 9, 8]",1.3097888269738116
169,"[12, 9, 7]",two-tone,1,1,1,1.2634360872676775,"[12, 9, 7]",1.2634360872676775
170,"[12, 9, 6]",two-tone,1,1,1,1.2742186127088897,"[12, 9, 6]",1.2742186127088897
171,"[12, 9, 5]",two-tone,2,2,2,1.5416975835421878,"[12, 9, 5]",1.5416975835421878
172,"[12, 9, 4]",two-tone,2,2,2,1.3152364880174283,"[12, 9, 4]",1.3152364880174283
173,"[12, 9, 3]",two-tone,2,2,2,1.3364376423142548,"[12, 9, 3]",1.3364376423142548
174,"[12, 9, 2]",two-tone,1,1,1,1.3554988726539472,"[12, 9, 2]",1.3554988726539472
175,"[12, 8, 8]",two-tone,4,3,2,0.8690152961780045,"[12, 8, 8]",0.8690152961780045
176,"[12, 8, 7]",two-tone,1,1,1,0.652004375796525,"[12, 8, 7]",0.652004375796525
177,"[12, 8, 6]",two-tone,1,1,2,0.6986649288981868,"[12, 8, 6]",0.6986649288981868
178,"[12, 8, 5]",two-tone,1,1,2,0.6905855547020601,"[12, 8, 5]",0.6905855547020601
179,"[12, 8, 4]",two-tone,1,1,1,0.7247768129032259,"[12, 8, 4]",0.7247768129032259
180,"[12, 8, 3]",two-tone,1,0,1,0.7547295715791689,"[12, 8, 3]",0.7547295715791689
181,"[12, 8, 2]",two-tone,1,0,1,0.7856911286105834,"[12, 8, 2]",0.7856911286105834
182,"[12, 7, 7]",two-tone,8,6,3,1.4398772229606378,"[12, 7, 7]",1.4398772229606378
183,"[12, 7, 6]",two-tone,1,1,1,1.1698895444078945,"[12, 7, 6]",1.1698895444078945
184,"[12, 7, 5]",two-tone,1,1,1,1.3623222438524587,"[12, 7, 5]",1.3623222438524587
185,"[12, 7, 4]",two-tone,1,1,2,0.9003312854234524,"[12, 7, 4]",0.9003312854234524
186,"[12, 7, 3]",two-tone,1,1,1,0.9143383049918828,"[12, 7, 3]",0.9143383049918828
187,"[12, 7, 2]",two-tone,1,1,1,0.9204087088068182,"[12, 7, 2]",0.9204087088068182
188,"[12, 6, 6]",two-tone,5,4,3,1.360205785469358,"[12, 6, 6]",1.360205785469358
189,"[12, 6, 5]",two-tone,1,1,1,1.4056070130718958,"[12, 6, 5]",1.4056070130718958
190,"[12, 6, 4]",two-tone,1,1,1,1.3923455831168825,"[12, 6, 4]",1.3923455831168825
191,"[12, 6, 3]",two-tone,1,1,1,0.928061214239482,"[12, 6, 3]",0.928061214239482
192,"[12, 6, 2]",two-tone,1,1,1,0.9303195158576048,"[12, 6, 2]",0.9303195158576048
193,"[12, 5, 5]",two-tone,10,6,3,1.5066139162069083,"[12, 5, 5]",1.5066139162069083
194,"[12, 5, 4]",two-tone,1,1,1,1.3977201993527508,"[12, 5, 4]",1.3977201993527508
195,"[12, 5, 3]",two-tone,1,1,1,0.8575154916129027,"[12, 5, 3]",0.8575154916129027
196,"[12, 5, 2]",two-tone,1,1,1,0.8611832877419348,"[12, 5, 2]",0.8611832877419348
197,"[12, 4, 4]",two-tone,1,1,1,1.1274264452978642,"[12, 4, 4]",1.1274264452978642
198,"[12, 4, 3]",two-tone,1,1,1,0.8125819692307688,"[12, 4, 3]",0.8125819692307688
199,"[12, 4, 2]",two-tone,1,1,1,0.7966571871794867,"[12, 4, 2]",0.7966571871794867
200,"[12, 3, 3]",two-tone,1,1,1,1.0268444074919043,"[12, 3, 3]",1.0268444074919043
201,"[12, 3, 2]",two-tone,1,1,1,0.7712638057507986,"[12, 3, 2]",0.7712638057507986
202,"[12, 2, 2]",two-tone,1,1,1,0.9956564237800654,"[12, 2, 2]",0.9956564237800654
203,"[12, 12, 9]",two-tone,3,1,0,1.732694658836548,"[12, 12, 9]",1.732694658836548
204,"[12, 12, 8]",two-tone,4,3,1,1.2621328197443629,"[12, 12, 8]",1.2621328197443629
205,"[12, 12, 7]",two-tone,1,0,0,1.2421660960114982,"[12, 12, 7]",1.2421660960114982
206,"[12, 12, 6]",two-tone,1,0,0,1.2120270681478136,"[12, 12, 6]",1.2120270681478136
207,"[12, 12, 5]",two-tone,1,0,0,1.1445336867376463,"[12, 12, 5]",1.1445336867376463
208,"[12, 12, 4]",two-tone,1,0,0,1.0785625572248565,"[12, 12, 4]",1.0785625572248565
209,"[12, 12, 3]",two-tone,1,0,0,1.0413333435356271,"[12, 12, 3]",1.0413333435356271
210,"[12, 12, 2]",two-tone,1,0,0,1.018057288480412,"[12, 12, 2]",1.018057288480412
