,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
228,"[13, 7, 4]",rainbow,10,7,5,6.668594666269841,13,"[13, 7, 4]",6.668594666269841
229,"[13, 7, 3]",rainbow,10,7,5,6.705862284126983,13,"[13, 7, 3]",6.705862284126983
230,"[13, 7, 2]",rainbow,10,7,5,6.720116706150796,13,"[13, 7, 2]",6.720116706150796
231,"[13, 6, 6]",rainbow,10,7,5,5.643918109145021,13,"[13, 6, 6]",5.643918109145021
232,"[13, 6, 5]",rainbow,10,7,5,6.646748782936507,13,"[13, 6, 5]",6.646748782936507
233,"[13, 6, 4]",rainbow,10,7,5,6.703265945436508,13,"[13, 6, 4]",6.703265945436508
234,"[13, 6, 3]",rainbow,10,7,5,6.73827300436508,13,"[13, 6, 3]",6.73827300436508
235,"[13, 6, 2]",rainbow,10,7,5,6.766255718055557,13,"[13, 6, 2]",6.766255718055557
236,"[13, 5, 5]",rainbow,10,7,5,7.333923204166667,13,"[13, 5, 5]",7.333923204166667
237,"[13, 5, 4]",rainbow,10,7,5,8.349844668560609,13,"[13, 5, 4]",8.349844668560609
238,"[13, 5, 3]",rainbow,10,7,5,8.420330972916666,13,"[13, 5, 3]",8.420330972916666
239,"[13, 5, 2]",rainbow,10,7,5,8.434478203787878,13,"[13, 5, 2]",8.434478203787878
240,"[13, 4, 4]",rainbow,10,7,5,7.341848298484847,13,"[13, 4, 4]",7.341848298484847
241,"[13, 4, 3]",rainbow,10,7,5,8.396551083901514,13,"[13, 4, 3]",8.396551083901514
242,"[13, 4, 2]",rainbow,10,7,5,8.441934980492425,13,"[13, 4, 2]",8.441934980492425
243,"[13, 3, 3]",rainbow,10,7,5,7.34163034905303,13,"[13, 3, 3]",7.34163034905303
244,"[13, 3, 2]",rainbow,10,7,5,8.429802537689392,13,"[13, 3, 2]",8.429802537689392
245,"[13, 2, 2]",rainbow,10,7,5,7.342049720075757,13,"[13, 2, 2]",7.342049720075757
246,"[13, 13, 9]",rainbow,10,7,5,7.321849127160232,13,"[13, 13, 9]",7.321849127160232
247,"[13, 13, 8]",rainbow,8,6,4,6.3646326329818805,13,"[13, 13, 8]",6.3646326329818805
248,"[13, 13, 7]",rainbow,3,2,2,6.595113959705812,13,"[13, 13, 7]",6.595113959705812
249,"[13, 13, 6]",rainbow,1,1,1,6.8585563864786705,13,"[13, 13, 6]",6.8585563864786705
250,"[13, 13, 5]",rainbow,4,3,2,8.001409764076548,13,"[13, 13, 5]",8.001409764076548
251,"[13, 13, 4]",rainbow,1,1,1,8.008517088460785,13,"[13, 13, 4]",8.008517088460785
252,"[13, 13, 3]",rainbow,2,2,2,8.008185196835171,13,"[13, 13, 3]",8.008185196835171
253,"[13, 13, 2]",rainbow,1,1,1,8.004279594741575,13,"[13, 13, 2]",8.004279594741575
254,"[13, 13, 13]",rainbow,15,10,7,5.9347463623915075,13,"[13, 13, 13]",5.9347463623915075
255,"[13, 13, 12]",rainbow,2,2,2,8.528139327741934,13,"[13, 13, 12]",8.528139327741934
256,"[13, 13, 11]",rainbow,1,1,1,7.8074799022740065,13,"[13, 13, 11]",7.8074799022740065
257,"[13, 13, 10]",rainbow,15,10,7,7.788412841202835,13,"[13, 13, 10]",7.788412841202835
