,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
177,"[14, 12, 4]",two-tone,16,11,8,8.180185270238095,14,"[14, 12, 4]",8.180185270238095
178,"[14, 12, 3]",two-tone,16,11,8,7.698256248311687,14,"[14, 12, 3]",7.698256248311687
179,"[14, 12, 2]",two-tone,16,11,8,7.697859701883117,14,"[14, 12, 2]",7.697859701883117
180,"[14, 12, 12]",two-tone,16,11,8,7.95842737392796,14,"[14, 12, 12]",7.95842737392796
181,"[14, 12, 11]",two-tone,2,2,2,9.039547194117649,14,"[14, 12, 11]",9.039547194117649
182,"[14, 12, 10]",two-tone,2,2,2,13.19654600950448,14,"[14, 12, 10]",13.19654600950448
183,"[14, 11, 9]",two-tone,1,1,1,4.148822943498452,14,"[14, 11, 9]",4.148822943498452
184,"[14, 11, 8]",two-tone,3,2,2,5.3726428793103445,14,"[14, 11, 8]",5.3726428793103445
185,"[14, 11, 7]",two-tone,8,6,4,5.5527109662668686,14,"[14, 11, 7]",5.5527109662668686
186,"[14, 11, 6]",two-tone,16,11,8,5.679530741379312,14,"[14, 11, 6]",5.679530741379312
187,"[14, 11, 5]",two-tone,8,6,4,6.961333788852339,14,"[14, 11, 5]",6.961333788852339
188,"[14, 11, 4]",two-tone,8,6,4,6.968736202668128,14,"[14, 11, 4]",6.968736202668128
189,"[14, 11, 3]",two-tone,10,7,5,6.476016344899426,14,"[14, 11, 3]",6.476016344899426
190,"[14, 11, 2]",two-tone,8,6,4,6.484190705675287,14,"[14, 11, 2]",6.484190705675287
191,"[14, 11, 11]",two-tone,10,7,5,4.710407772413793,14,"[14, 11, 11]",4.710407772413793
192,"[14, 11, 10]",two-tone,10,7,5,12.815774157308471,14,"[14, 11, 10]",12.815774157308471
193,"[14, 10, 9]",two-tone,10,7,5,2.2898766626953133,14,"[14, 10, 9]",2.2898766626953133
194,"[14, 10, 8]",two-tone,8,6,4,1.9050796809836064,14,"[14, 10, 8]",1.9050796809836064
195,"[14, 10, 7]",two-tone,8,6,4,2.000295153442624,14,"[14, 10, 7]",2.000295153442624
196,"[14, 10, 6]",two-tone,16,11,8,1.983742620983608,14,"[14, 10, 6]",1.983742620983608
197,"[14, 10, 5]",two-tone,3,2,2,3.6914409757352953,14,"[14, 10, 5]",3.6914409757352953
198,"[14, 10, 4]",two-tone,1,1,1,3.7025074647058833,14,"[14, 10, 4]",3.7025074647058833
199,"[14, 10, 3]",two-tone,3,2,2,3.2122094710703952,14,"[14, 10, 3]",3.2122094710703952
200,"[14, 10, 2]",two-tone,2,2,2,3.213782934908389,14,"[14, 10, 2]",3.213782934908389
201,"[14, 10, 10]",two-tone,16,11,8,0.8297501351562502,14,"[14, 10, 10]",0.8297501351562502
202,"[13, 9, 9]",two-tone,15,10,7,3.687307139127764,13,"[13, 9, 9]",3.687307139127764
203,"[13, 9, 8]",two-tone,10,7,5,2.8425077826492533,13,"[13, 9, 8]",2.8425077826492533
204,"[13, 9, 7]",two-tone,2,2,2,2.8334043810634335,13,"[13, 9, 7]",2.8334043810634335
205,"[13, 9, 6]",two-tone,8,6,4,2.966096048041045,13,"[13, 9, 6]",2.966096048041045
206,"[13, 9, 5]",two-tone,10,7,5,4.0731530776363645,13,"[13, 9, 5]",4.0731530776363645
207,"[13, 9, 4]",two-tone,2,2,2,4.075688857636365,13,"[13, 9, 4]",4.075688857636365
208,"[13, 9, 3]",two-tone,8,6,4,3.561223071761193,13,"[13, 9, 3]",3.561223071761193
209,"[13, 9, 2]",two-tone,16,11,8,3.560626683761194,13,"[13, 9, 2]",3.560626683761194
210,"[13, 8, 8]",two-tone,16,11,8,5.025589115131579,13,"[13, 8, 8]",5.025589115131579
211,"[13, 8, 7]",two-tone,2,2,2,4.0466987452155525,13,"[13, 8, 7]",4.0466987452155525
212,"[13, 8, 6]",two-tone,16,11,8,4.285138226228847,13,"[13, 8, 6]",4.285138226228847
213,"[13, 8, 5]",two-tone,15,10,7,5.392441027022781,13,"[13, 8, 5]",5.392441027022781
214,"[13, 8, 4]",two-tone,16,11,8,5.397140594422623,13,"[13, 8, 4]",5.397140594422623
215,"[13, 8, 3]",two-tone,10,7,5,4.853962053599071,13,"[13, 8, 3]",4.853962053599071
216,"[13, 8, 2]",two-tone,15,10,7,4.847637503289472,13,"[13, 8, 2]",4.847637503289472
217,"[13, 7, 7]",two-tone,16,11,8,4.83189699613003,13,"[13, 7, 7]",4.83189699613003
218,"[13, 7, 6]",two-tone,16,11,8,4.342132407080984,13,"[13, 7, 6]",4.342132407080984
219,"[13, 7, 5]",two-tone,16,11,8,5.2729763893951285,13,"[13, 7, 5]",5.2729763893951285
220,"[13, 7, 4]",two-tone,16,11,8,5.271995813589945,13,"[13, 7, 4]",5.271995813589945
