,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
155,"[14, 14, 2]",two-tone,10,7,5,0.2573163368934289,14,"[14, 14, 2]",0.2573163368934289
156,"[14, 14, 13]",two-tone,8,6,4,1.0533791991420882,14,"[14, 14, 13]",1.0533791991420882
157,"[14, 14, 12]",two-tone,8,6,4,0.8962741694253283,14,"[14, 14, 12]",0.8962741694253283
158,"[14, 14, 11]",two-tone,8,6,4,0.8984273681746576,14,"[14, 14, 11]",0.8984273681746576
159,"[14, 14, 10]",two-tone,1,1,1,0.3738739755021717,14,"[14, 14, 10]",0.3738739755021717
160,"[14, 13, 9]",two-tone,2,2,2,0.8100492906950791,14,"[14, 13, 9]",0.8100492906950791
161,"[14, 13, 8]",two-tone,2,2,2,0.9352896301808478,14,"[14, 13, 8]",0.9352896301808478
162,"[14, 13, 7]",two-tone,2,2,2,0.9152241908400368,14,"[14, 13, 7]",0.9152241908400368
163,"[14, 13, 6]",two-tone,2,2,2,0.9178638589402554,14,"[14, 13, 6]",0.9178638589402554
164,"[14, 13, 5]",two-tone,2,2,2,0.9426196115316476,14,"[14, 13, 5]",0.9426196115316476
165,"[14, 13, 4]",two-tone,2,2,2,0.9003443875167216,14,"[14, 13, 4]",0.9003443875167216
166,"[14, 13, 3]",two-tone,2,2,2,0.9215022371950184,14,"[14, 13, 3]",0.9215022371950184
167,"[14, 13, 2]",two-tone,2,2,2,0.940807469874973,14,"[14, 13, 2]",0.940807469874973
168,"[14, 13, 13]",two-tone,8,6,4,1.293815667032972,14,"[14, 13, 13]",1.293815667032972
169,"[14, 13, 12]",two-tone,1,1,1,1.1339570473712606,14,"[14, 13, 12]",1.1339570473712606
170,"[14, 13, 11]",two-tone,1,1,1,1.1062388421601708,14,"[14, 13, 11]",1.1062388421601708
171,"[14, 13, 10]",two-tone,2,2,2,1.0586631594607303,14,"[14, 13, 10]",1.0586631594607303
172,"[14, 12, 9]",two-tone,2,2,2,0.8178130342660174,14,"[14, 12, 9]",0.8178130342660174
173,"[14, 12, 8]",two-tone,2,2,2,0.9990913994272046,14,"[14, 12, 8]",0.9990913994272046
174,"[14, 12, 7]",two-tone,2,2,2,0.8642654320594856,14,"[14, 12, 7]",0.8642654320594856
175,"[14, 12, 6]",two-tone,2,2,2,0.7901820650762543,14,"[14, 12, 6]",0.7901820650762543
176,"[14, 12, 5]",two-tone,2,2,2,0.8079871354380219,14,"[14, 12, 5]",0.8079871354380219
177,"[14, 12, 4]",two-tone,2,2,2,0.8119318724923333,14,"[14, 12, 4]",0.8119318724923333
178,"[14, 12, 3]",two-tone,2,2,2,0.8251006095544123,14,"[14, 12, 3]",0.8251006095544123
179,"[14, 12, 2]",two-tone,2,2,2,0.8407640768797565,14,"[14, 12, 2]",0.8407640768797565
180,"[14, 12, 12]",two-tone,8,6,4,0.963605738835942,14,"[14, 12, 12]",0.963605738835942
181,"[14, 12, 11]",two-tone,1,1,1,1.3070501463223838,14,"[14, 12, 11]",1.3070501463223838
182,"[14, 12, 10]",two-tone,1,1,1,1.3349901309748526,14,"[14, 12, 10]",1.3349901309748526
183,"[14, 11, 9]",two-tone,2,2,2,0.8131090510543338,14,"[14, 11, 9]",0.8131090510543338
184,"[14, 11, 8]",two-tone,2,2,2,0.8505287450088486,14,"[14, 11, 8]",0.8505287450088486
185,"[14, 11, 7]",two-tone,2,2,2,0.953471540355296,14,"[14, 11, 7]",0.953471540355296
186,"[14, 11, 6]",two-tone,2,2,2,0.7868411520773847,14,"[14, 11, 6]",0.7868411520773847
187,"[14, 11, 5]",two-tone,2,2,2,0.8013589466499965,14,"[14, 11, 5]",0.8013589466499965
188,"[14, 11, 4]",two-tone,2,2,2,0.8091809587006746,14,"[14, 11, 4]",0.8091809587006746
189,"[14, 11, 3]",two-tone,2,2,2,0.8218522661134595,14,"[14, 11, 3]",0.8218522661134595
190,"[14, 11, 2]",two-tone,2,2,2,0.8389292632176556,14,"[14, 11, 2]",0.8389292632176556
191,"[14, 11, 11]",two-tone,8,6,4,1.1026665036321408,14,"[14, 11, 11]",1.1026665036321408
192,"[14, 11, 10]",two-tone,1,1,1,1.4792869259760275,14,"[14, 11, 10]",1.4792869259760275
193,"[14, 10, 9]",two-tone,1,1,1,0.6549836535342204,14,"[14, 10, 9]",0.6549836535342204
194,"[14, 10, 8]",two-tone,1,1,1,0.7443693562215894,14,"[14, 10, 8]",0.7443693562215894
195,"[14, 10, 7]",two-tone,1,1,1,0.7155395631260054,14,"[14, 10, 7]",0.7155395631260054
196,"[14, 10, 6]",two-tone,1,1,1,0.7251202016113037,14,"[14, 10, 6]",0.7251202016113037
197,"[14, 10, 5]",two-tone,1,1,1,0.6107730336298332,14,"[14, 10, 5]",0.6107730336298332
198,"[14, 10, 4]",two-tone,2,2,2,0.6262879280855718,14,"[14, 10, 4]",0.6262879280855718
199,"[14, 10, 3]",two-tone,2,2,2,0.6487175311846344,14,"[14, 10, 3]",0.6487175311846344
200,"[14, 10, 2]",two-tone,2,2,2,0.6738941531999998,14,"[14, 10, 2]",0.6738941531999998
201,"[14, 10, 10]",two-tone,1,1,1,0.7951865941006552,14,"[14, 10, 10]",0.7951865941006552
202,"[13, 9, 9]",two-tone,1,1,1,1.1521307049516414,13,"[13, 9, 9]",1.1521307049516414
203,"[13, 9, 8]",two-tone,1,1,1,1.100532572798271,13,"[13, 9, 8]",1.100532572798271
204,"[13, 9, 7]",two-tone,1,1,1,1.103452007904707,13,"[13, 9, 7]",1.103452007904707
205,"[13, 9, 6]",two-tone,1,1,1,1.0714618392798119,13,"[13, 9, 6]",1.0714618392798119
206,"[13, 9, 5]",two-tone,2,2,2,1.1370305916131105,13,"[13, 9, 5]",1.1370305916131105
207,"[13, 9, 4]",two-tone,1,1,1,1.0221800516104782,13,"[13, 9, 4]",1.0221800516104782
208,"[13, 9, 3]",two-tone,2,2,2,1.0195358968796608,13,"[13, 9, 3]",1.0195358968796608
209,"[13, 9, 2]",two-tone,2,2,2,1.0267866611634122,13,"[13, 9, 2]",1.0267866611634122
210,"[13, 8, 8]",two-tone,8,6,4,1.3959261657193984,13,"[13, 8, 8]",1.3959261657193984
211,"[13, 8, 7]",two-tone,1,1,1,1.4707404223238238,13,"[13, 8, 7]",1.4707404223238238
212,"[13, 8, 6]",two-tone,1,1,1,1.4374337930127516,13,"[13, 8, 6]",1.4374337930127516
